,Gender,Age,Socioeconomic Status
1849,Female,49.92851259932423,Affluent
1850,Female,71.67602446865506,Affluent
1851,Female,36.01083807334047,Very Affluent
1852,Female,36.658624014939456,Disadvantaged
1853,Female,48.01824526912294,Affluent
1854,Male,68.2180289965516,Average
1855,Male,46.27327812306117,Very Disadvantaged
1856,Female,34.40116250301746,Affluent
1857,Male,35.18917019032898,Disadvantaged
1858,Male,25.531712415329693,Very Disadvantaged
1859,Female,26.577117628187068,Disadvantaged
1860,Female,24.154291700047338,Very Disadvantaged
1861,Male,19.19733912350793,Disadvantaged
1862,Female,15.336571464962944,Affluent
1863,Male,19.852428743066483,Disadvantaged
1864,Female,19.835762921186575,Very Disadvantaged
1865,Female,57.051013520568674,Very Affluent
1866,Male,42.842576252987534,Average
1867,Female,28.714021930808137,Disadvantaged
1868,Male,36.36003995221301,Average
1869,Female,60.09852602629104,Disadvantaged
1870,Male,51.95302599544281,Very Disadvantaged
1871,Female,37.721147289951546,Disadvantaged
1872,Female,34.85666495711006,Affluent
1873,Male,43.01912230637901,Disadvantaged
1874,Male,37.47052858825188,Very Disadvantaged
1875,Male,22.778050306132254,Affluent
1876,Male,35.33925836127975,Very Disadvantaged
1877,Female,35.09219917348644,Very Affluent
1878,Male,24.84168636717429,Average
1879,Female,15.185752583113526,Disadvantaged
1880,Male,27.37289681712393,Affluent
1881,Female,51.743144799150286,Affluent
1882,Female,38.63200450701091,Disadvantaged
1883,Female,20.124070588603438,Very Disadvantaged
1884,Female,56.39941092149955,Very Affluent
1885,Male,36.64338041244264,Very Affluent
1886,Female,26.099656341549178,Affluent
1887,Male,60.75602199474135,Disadvantaged
1888,Female,52.277990406398985,Very Affluent
1889,Male,36.68457678396492,Disadvantaged
1890,Female,60.27364887034082,Average
1891,Female,65.22630847549567,Average
1892,Male,50.603398822035444,Very Affluent
1893,Female,50.4225004029571,Average
1894,Female,34.76439841324142,Average
1895,Male,28.81741056205063,Average
1896,Female,37.860210051141394,Very Disadvantaged
1897,Male,47.67730344243087,Affluent
1898,Male,21.269838952580837,Affluent
1899,Female,66.17338010540838,Average
1900,Male,57.46741595311916,Very Affluent
1901,Female,55.5050104670779,Very Affluent
1902,Male,29.089611240162732,Very Affluent
1903,Male,44.031525748686974,Disadvantaged
1904,Female,15.713464395317,Affluent
1905,Female,35.87081730773431,Average
1906,Male,22.58386940832858,Affluent
1907,Male,47.0753326136664,Disadvantaged
1908,Female,15.312248541996773,Affluent
1909,Male,30.19736352758139,Disadvantaged
1910,Male,39.92867713963988,Very Disadvantaged
1911,Female,81.85800344641095,Very Affluent
1912,Male,26.654654545056818,Very Disadvantaged
1913,Male,38.60813568530446,Average
1914,Female,53.87762521750396,Affluent
1915,Female,66.17079163241384,Very Disadvantaged
1916,Male,42.21812133204465,Disadvantaged
1917,Male,58.78087289321975,Disadvantaged
1918,Male,42.6802048063216,Affluent
1919,Male,33.81292821894595,Very Affluent
1920,Male,60.58762893286065,Very Disadvantaged
1921,Female,67.95466621357743,Average
1922,Male,26.8889322345362,Very Affluent
1923,Female,42.71395304334105,Affluent
1924,Male,27.705457636844713,Very Affluent
1925,Female,38.45216285878791,Average
1926,Female,79.0115880695397,Average
1927,Male,69.33283395575756,Average
1928,Male,40.45603436264846,Average
1929,Male,31.994670965882715,Average
1930,Male,51.66705374324988,Very Disadvantaged
1931,Male,58.15306573188806,Very Disadvantaged
1932,Female,42.64589291681611,Disadvantaged
1933,Male,37.956723605099604,Average
1934,Female,40.36992736068706,Very Affluent
1935,Male,40.07553905230743,Disadvantaged
1936,Male,32.903055981172145,Very Affluent
1937,Female,91.32109130081531,Affluent
1938,Female,59.39493618971936,Very Disadvantaged
1939,Female,30.98851042516133,Very Disadvantaged
1940,Female,38.718181513108554,Very Affluent
1941,Male,36.07645378721844,Very Affluent
1942,Male,29.82732247289035,Disadvantaged
1943,Female,49.58406371906434,Very Disadvantaged
1944,Female,46.37498032010253,Affluent
1945,Female,73.43038136612887,Affluent
1946,Female,57.253178916719605,Disadvantaged
1947,Female,72.46234061822685,Disadvantaged
1948,Female,39.17249361818406,Disadvantaged
1949,Male,30.947761379201793,Affluent
1950,Female,24.16424080838942,Disadvantaged
1951,Female,57.02859182628808,Very Disadvantaged
1952,Female,70.34019047085805,Average
1953,Female,43.82522756496305,Average
1954,Female,45.111834756968506,Affluent
1955,Female,52.75691318934536,Very Disadvantaged
1956,Male,17.374205653720097,Affluent
1957,Male,25.574557247375292,Very Affluent
1958,Female,72.37923777155217,Average
1959,Male,33.68414701047724,Very Affluent
1960,Male,21.475627683546193,Disadvantaged
1961,Male,43.842268708644184,Disadvantaged
1962,Male,37.07650660862157,Disadvantaged
1963,Male,39.40088879850117,Average
1964,Female,58.917543003850554,Average
1965,Male,30.221732399148646,Average
1966,Female,65.21711694371736,Affluent
1967,Male,58.487324015304715,Very Affluent
1968,Female,38.6174280885204,Affluent
1969,Male,39.3528558219537,Disadvantaged
1970,Male,57.10882892130813,Average
1971,Male,52.516935142153955,Disadvantaged
1972,Male,24.905047225847078,Very Disadvantaged
1973,Female,22.746661021430043,Very Affluent
1974,Female,49.22834802387868,Average
1975,Female,66.83744105592098,Very Affluent
1976,Male,45.687016191090535,Affluent
1977,Female,25.409462478712616,Disadvantaged
1978,Female,35.95391326590426,Average
1979,Male,60.29435121695223,Very Disadvantaged
1980,Female,43.21663001217172,Very Disadvantaged
1981,Female,32.36739112402029,Disadvantaged
1982,Male,24.841014510589975,Very Affluent
1983,Male,17.316194360128414,Very Disadvantaged
1984,Male,53.56313824363213,Disadvantaged
1985,Female,61.61231846384083,Average
1986,Female,45.31582470267842,Very Affluent
1987,Female,20.663183727655454,Very Disadvantaged
1988,Male,50.654166529245146,Very Disadvantaged
1989,Male,32.91235832614299,Average
1990,Male,32.85286243859931,Very Disadvantaged
1991,Male,60.56255851802696,Very Affluent
1992,Male,21.31780929544002,Very Disadvantaged
1993,Female,44.55254442620746,Very Disadvantaged
1994,Male,73.68879835851715,Very Affluent
1995,Female,24.941756546191474,Average
1996,Male,75.2434298330763,Affluent
1997,Female,34.05470169585406,Affluent
1998,Male,61.76099264722642,Affluent
1999,Female,30.95425787084227,Disadvantaged
2000,Female,45.257483812631186,Disadvantaged
2001,Female,34.72150709778832,Affluent
2002,Male,67.79273973030007,Average
2003,Male,30.732346214179454,Affluent
2004,Female,37.887701647576826,Affluent
2005,Female,34.82195003796543,Very Disadvantaged
2006,Female,40.809570346803696,Affluent
2007,Female,82.25362009402109,Average
2008,Male,51.664039885446684,Very Affluent
2009,Male,17.987895413748767,Very Affluent
2010,Male,23.43444825396309,Disadvantaged
2011,Female,21.39247792964876,Very Affluent
2012,Male,66.80580395048386,Very Disadvantaged
2013,Female,44.964233602119606,Affluent
2014,Male,65.31504623435464,Very Affluent
2015,Female,38.91443927804026,Very Disadvantaged
2016,Female,47.19464143769663,Very Affluent
2017,Female,15.1926007680694,Very Affluent
2018,Female,27.517644284354432,Average
2019,Female,43.32723267338256,Very Affluent
2020,Male,64.49057862189065,Very Affluent
2021,Female,20.856592990737106,Very Affluent
2022,Male,17.614537692404667,Disadvantaged
2023,Female,30.699184827652147,Very Affluent
2024,Male,38.21981129538611,Very Affluent
2025,Male,35.46223756090159,Very Affluent
2026,Female,26.302455956210153,Disadvantaged
2027,Female,28.46541575545826,Affluent
2028,Female,63.895364858519265,Very Affluent
2029,Female,23.504023965948285,Average
2030,Male,33.952922699836186,Average
2031,Male,37.37255802142139,Affluent
2032,Male,50.603077730021624,Very Affluent
2033,Female,39.82128463250049,Disadvantaged
2034,Male,52.270216468755784,Very Affluent
2035,Female,36.09164746509859,Disadvantaged
2036,Female,66.16540354191835,Very Disadvantaged
2037,Female,36.83633600924763,Very Disadvantaged
2038,Male,61.79581017001597,Very Affluent
2039,Male,23.962363270541132,Affluent
2040,Male,18.313960607906683,Average
2041,Male,69.39372397885137,Disadvantaged
2042,Female,45.84791184118011,Disadvantaged
2043,Female,66.47848954617022,Very Affluent
2044,Male,82.5716490579043,Very Disadvantaged
2045,Male,34.79913871371399,Affluent
2046,Male,32.946835592587924,Affluent
2047,Male,41.68624612687568,Very Affluent
2048,Male,49.868280002669415,Average
2049,Male,58.27485866568976,Very Affluent
2050,Male,69.02061530181494,Very Disadvantaged
2051,Female,47.91172386271239,Very Disadvantaged
2052,Female,29.48579482536183,Very Affluent
2053,Male,82.27412808765726,Average
2054,Male,31.177810855780223,Disadvantaged
2055,Male,50.68968804476325,Very Disadvantaged
2056,Male,62.12670212651717,Very Disadvantaged
2057,Male,18.001262579297066,Very Disadvantaged
2058,Female,79.39202088859678,Affluent
2059,Female,49.89222666329702,Disadvantaged
2060,Female,30.062915714227167,Affluent
2061,Male,52.16256808151476,Very Disadvantaged
2062,Female,74.40302720552299,Very Affluent
2063,Male,34.42634861058408,Very Disadvantaged
2064,Female,28.853047921956723,Very Affluent
2065,Female,40.89007850632913,Very Affluent
2066,Female,34.69426332223696,Affluent
2067,Male,44.69872040084391,Very Disadvantaged
2068,Male,44.55495615708263,Very Affluent
2069,Female,31.552609751720297,Disadvantaged
2070,Female,59.6606666396455,Average
2071,Female,27.63368305497328,Affluent
2072,Male,30.221197746417733,Very Disadvantaged
2073,Male,79.39515819894532,Very Disadvantaged
2074,Female,19.04416829012856,Average
2075,Male,53.271200486379215,Disadvantaged
2076,Male,17.735111698470178,Affluent
2077,Male,55.73834282600301,Disadvantaged
2078,Female,50.364807303891695,Disadvantaged
2079,Male,37.12323944562558,Affluent
2080,Female,23.262246563415424,Disadvantaged
2081,Female,46.53048741963853,Affluent
2082,Male,20.632478961397844,Disadvantaged
2083,Male,46.339517072913665,Affluent
2084,Male,43.93956860488462,Disadvantaged
2085,Female,41.98172078557616,Average
2086,Male,66.11766280285957,Disadvantaged
2087,Female,70.66306313890428,Affluent
2088,Male,26.74101453175289,Affluent
2089,Female,28.446142747634887,Affluent
2090,Female,36.669541888689466,Average
2091,Female,19.53133946015499,Disadvantaged
2092,Male,29.263710909211383,Average
2093,Female,32.72992906756726,Average
2094,Female,18.1842551334371,Very Affluent
2095,Female,19.73245749342373,Disadvantaged
2096,Male,52.00879276316128,Very Disadvantaged
2097,Male,75.22653213026082,Affluent
2098,Female,32.54378866084115,Very Disadvantaged
2099,Male,29.842496267673365,Affluent
2100,Female,74.67834626379693,Affluent
2101,Female,51.56312916895419,Affluent
2102,Male,33.65070194645508,Affluent
2103,Female,37.0304289261253,Very Disadvantaged
2104,Female,35.83396798457225,Average
2105,Female,32.778457281627446,Very Affluent
2106,Female,66.24979020796974,Average
2107,Female,52.05131679054734,Very Disadvantaged
2108,Male,57.55157300186702,Very Affluent
2109,Male,59.39674734510826,Very Disadvantaged
2110,Male,35.320334626118594,Disadvantaged
2111,Male,33.97762376833438,Very Affluent
2112,Female,57.31843275776182,Very Disadvantaged
2113,Male,40.75228390486443,Very Affluent
2114,Male,36.12636782608669,Disadvantaged
2115,Female,33.58223281985134,Affluent
2116,Female,39.76520653473619,Disadvantaged
2117,Female,50.48861118645913,Average
2118,Male,35.13172082826638,Very Affluent
2119,Female,62.44266061567723,Affluent
2120,Male,44.638292379591526,Affluent
2121,Female,41.89937455248403,Affluent
2122,Male,34.01201200899047,Disadvantaged
2123,Male,22.827440004744723,Affluent
2124,Female,43.36242182887114,Very Affluent
2125,Male,28.360891333474797,Very Disadvantaged
2126,Male,20.009238549874965,Disadvantaged
2127,Female,37.66569335046401,Disadvantaged
2128,Male,53.36314568420684,Very Disadvantaged
2129,Male,38.20267437757269,Disadvantaged
2130,Female,52.99905977032697,Disadvantaged
2131,Male,32.34705183753242,Disadvantaged
2132,Male,31.713821435646846,Affluent
2133,Male,50.901447289980794,Very Disadvantaged
2134,Male,87.9963184999256,Very Disadvantaged
2135,Male,48.18517451156572,Very Affluent
2136,Female,58.82639375714625,Average
2137,Female,84.91443565296117,Disadvantaged
2138,Female,40.19606075145626,Very Disadvantaged
2139,Female,62.909077904344656,Very Affluent
2140,Female,69.74261611979335,Average
2141,Female,57.61271623957475,Very Affluent
2142,Female,36.763961959052665,Very Disadvantaged
2143,Female,58.15714376755054,Disadvantaged
2144,Female,49.25293686786708,Disadvantaged
2145,Male,16.679366940296827,Affluent
2146,Female,39.66514210315479,Disadvantaged
2147,Female,70.82201895876824,Average
2148,Male,56.66327087269431,Very Affluent
2149,Male,34.40708917169455,Average
2150,Male,27.907880006561694,Average
2151,Male,48.537859266066896,Affluent
2152,Male,57.81450758005812,Affluent
2153,Male,53.11280833438237,Average
2154,Female,28.53585076739577,Average
2155,Male,31.136547287553924,Average
2156,Female,15.109491516181976,Very Disadvantaged
2157,Male,34.83190683238513,Very Affluent
2158,Female,29.189614590028174,Affluent
2159,Female,48.162831256962306,Very Disadvantaged
2160,Male,43.948610919870546,Average
2161,Male,18.3774629762081,Affluent
2162,Female,79.26994368511048,Disadvantaged
2163,Male,36.30207058653977,Affluent
2164,Male,37.04347084300915,Average
2165,Male,47.27891028631694,Very Disadvantaged
2166,Female,47.97387068814395,Affluent
2167,Female,49.95961367763181,Very Disadvantaged
2168,Male,59.232982790835095,Affluent
2169,Male,22.49434386459281,Average
2170,Male,21.74873413577251,Average
2171,Female,30.541929572744905,Disadvantaged
2172,Male,67.47863846927265,Disadvantaged
2173,Male,33.059048784917564,Very Affluent
2174,Female,76.37891946592524,Affluent
2175,Female,59.903580346983084,Very Disadvantaged
2176,Female,45.13619440580777,Affluent
2177,Female,41.55278647570727,Very Disadvantaged
2178,Male,34.736593065604445,Very Disadvantaged
2179,Male,48.09918642788557,Very Disadvantaged
2180,Female,75.33165343785417,Disadvantaged
2181,Male,28.343250120502454,Disadvantaged
2182,Female,21.832036067395677,Very Affluent
2183,Female,17.867486472452665,Average
2184,Female,31.268663493223425,Very Affluent
2185,Male,36.0371599931006,Very Disadvantaged
2186,Female,48.34722707943092,Very Affluent
2187,Female,28.394636143725922,Disadvantaged
2188,Female,26.76390218279213,Average
2189,Female,42.373542251483066,Disadvantaged
2190,Female,54.162827226036335,Average
2191,Female,51.685615758188874,Very Disadvantaged
2192,Female,57.71545809616872,Average
2193,Male,33.66102220866558,Disadvantaged
2194,Male,19.28364915557014,Disadvantaged
2195,Male,51.60821733015511,Disadvantaged
2196,Male,35.048598130911444,Affluent
2197,Male,50.120594804806586,Average
2198,Male,43.73920377117332,Affluent
2199,Male,27.733693303764838,Very Disadvantaged
2200,Female,66.47742245077873,Disadvantaged
2201,Female,83.73604975668006,Affluent
2202,Female,46.01547116894041,Disadvantaged
2203,Male,70.14129295364519,Affluent
2204,Female,72.86711408651725,Average
2205,Female,16.306251181252037,Very Affluent
2206,Male,26.599882974776385,Affluent
2207,Female,42.16747139201863,Very Affluent
2208,Male,19.40630413229283,Very Affluent
2209,Female,44.79386238886386,Affluent
2210,Male,46.11666295025263,Very Disadvantaged
2211,Female,18.328385426991005,Very Affluent
2212,Male,47.63133385921206,Average
2213,Male,43.891869048129855,Very Affluent
2214,Male,40.00819687824017,Average
2215,Male,29.979252955630457,Affluent
2216,Female,51.58655795521611,Disadvantaged
2217,Male,37.27510483449595,Average
2218,Female,22.984753798288914,Affluent
2219,Male,46.17940650131375,Affluent
2220,Female,52.9513041143995,Disadvantaged
2221,Female,30.71645545009479,Very Affluent
2222,Female,56.56979045712036,Average
2223,Male,35.430137349588634,Affluent
2224,Female,44.90910531857212,Disadvantaged
2225,Male,44.72084049904023,Very Disadvantaged
2226,Male,35.5832502378416,Very Affluent
2227,Male,39.89325944592146,Very Affluent
2228,Female,70.68144072292749,Very Affluent
2229,Male,34.503345935673316,Affluent
2230,Male,28.676518276675086,Disadvantaged
2231,Female,39.90121347297758,Very Affluent
2232,Female,43.12743571842767,Disadvantaged
2233,Female,49.206968466852544,Affluent
2234,Female,25.859751345555736,Very Disadvantaged
2235,Male,25.46458940317935,Average
2236,Female,31.240239619162466,Very Disadvantaged
2237,Female,37.36908617297619,Disadvantaged
2238,Female,62.50092249054668,Very Disadvantaged
